Angelika Melania SOBKOWIAK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,13;899
Karolina HASKA;KOMITET WYBORCZY NOWA LEWICA;0,13;893
Agnieszka DROZD-BOWNIK;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,13;875
Marta KABARA-DZIADOSZ;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,13;870
Longin Paweł KAJKA;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,13;869
Agata Ewa SAŁATA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,13;869
Marcin Piotr STRZELEC;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,13;869
Edyta KUBIAK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,13;868
Szymon FURMANIAK;KOMITET WYBORCZY NOWA LEWICA;0,13;865
Marcin Tomasz STRZELCZYK;KOMITET WYBORCZY NOWA LEWICA;0,13;863
Roman Witold DAMBEK;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,13;862
Paulina SKIBA;KOMITET WYBORCZY NOWA LEWICA;0,13;862
Katarzyna PALUCH;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,13;849
Paweł Jacek JANUSZEK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,13;848
Marek BORAWIAK;KOMITET WYBORCZY POLSKA JEST JEDNA;0,13;846
Józef CEPIL;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,13;832
Tadeusz SUŁEK;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,13;831
Małgorzata ONISZCZUK;KOMITET WYBORCZY WYBORCÓW RUCHU DOBROBYTU I POKOJU;0,13;831
Krzysztof BARTUZI;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,13;828
Agnieszka Elżbieta MAKUCH;KOMITET WYBORCZY POLSKA JEST JEDNA;0,13;826
Paulina CZARNOWSKA;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,13;805
Łukasz Mateusz DYLEWICZ;KOMITET WYBORCZY NOWA LEWICA;0,13;802
Natalia Grażyna KOŁC;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,13;796
Robert Piotr KLONOWSKI;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,13;794
Marcin Jan ŚWIDERSKI;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,13;786
Karolina MAZUREK;KOMITET WYBORCZY NOWA LEWICA;0,13;728
Adriana Irena MACHOWIAK;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,13;727
Paweł ZWOLIŃSKI;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,13;722
Jakub Krzysztof PISULA;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,13;721
Michał Bazyli KRZAK;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,13;717
Radosław Łukasz SIEKIERKA;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,13;714
Joanna Małgorzata BOROWSKA;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,13;712
Kinga DOMAGALSKA;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,13;711
Mariusz Piotr WIELKOPOLAN;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,13;710
Żaneta Anna NOCHOWICZ;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,13;708
Mateusz Bożydar MARZOCH;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,13;707
Jacek Paweł NOWAK;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,13;706
Sylwester Arkadiusz CHRUSZCZ;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,13;706
Edyta Renata NIEWIADOMSKA;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,13;705
Renata Barbara TOKAREK;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,13;705
Jerzy Wojciech ŁAGANOWSKI;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,13;704
Katarzyna PŁONKA;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,13;700
Piotr JASIEŃCZUK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,13;700
Krystyna CUBER;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,13;697
Małgorzata Katarzyna ŚMIGIELSKA-MATULANIEC;KOMITET WYBORCZY NOWA LEWICA;0,13;696
Anna SZABEL;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,13;694
Wojciech Bernard KLABUN;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,13;694
Bartłomiej KONIECZNY;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,13;691
Kacper OLEJNICZAK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,13;690
Zbyszek ZABOROWSKI;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,13;686
Zofia Maria MAŁECKA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,13;686
Karolina Maria MATUSZCZAK;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,13;684
Andrzej Zygmunt PAWLAK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,13;682
Andrzej ŁOZICKI;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,13;681
Czesław Jan SZYMONIAK;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,13;680
Grzegorz Waldemar MACIANTOWICZ;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,13;679
Sebastian STYCHARZ;KOMITET WYBORCZY NOWA LEWICA;0,13;677
Józef Jan STUPIENKO;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,13;677
Maciej Marcin MACIEJEWSKI;KOMITET WYBORCZY NOWA LEWICA;0,13;676
Dominik MUCHA;KOMITET WYBORCZY NOWA LEWICA;0,13;675
Elżbieta Malwina KACZMAREK;KOMITET WYBORCZY NOWA LEWICA;0,13;672
Józef Antoni ZAWADZKI;KOMITET WYBORCZY POLSKA JEST JEDNA;0,13;670
Karol KUSIBAB;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,13;667
Aleksandra Anna KRĄŻEK;KOMITET WYBORCZY POLSKA JEST JEDNA;0,13;658
Sławomir Adam GADEK;KOMITET WYBORCZY NOWA LEWICA;0,13;649
Agata Mariola HUBSKA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,13;648
Jolanta Ewa GÓRSKA;KOMITET WYBORCZY POLSKA JEST JEDNA;0,13;640
Klaudia Maja KLIMCZEWSKA;KOMITET WYBORCZY NOWA LEWICA;0,13;635
Agata Krystyna SAJDYK;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,13;634
Wanda LASZCZAK;KOMITET WYBORCZY POLSKA JEST JEDNA;0,13;617
Monika Maria SAWICKA-KACPRZAK;KOMITET WYBORCZY NOWA LEWICA;0,13;615
Mateusz Jakub ANDRUSZKIEWICZ;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,13;610
Małgorzata GUZ;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,13;608
Bartosz Adam PUK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,13;607
Kamil Piotr BAŃKA;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,13;606
Maria Teresa KRAWCZYK;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,13;605
Justyna SOWA;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,13;603
Janusz Wojciech KUPCZYK;KOMITET WYBORCZY NOWA LEWICA;0,13;591
Paweł Daniel KOMOŃ;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,13;591
Michał KACPRZAK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,13;591
Monika Elżbieta HAJDUK;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,13;588
Anna Maria KIEROŃSKA;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,13;576
Leszek Zbigniew CZYLOK;KOMITET WYBORCZY NOWA LEWICA;0,13;576
Katarzyna Sandra SADOWSKA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,13;576
Krzysztof Gniewomir LIPCZYK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,13;571
Katarzyna Danuta PRZYBYŁOWICZ;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,13;568
Katarzyna DYMEK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,13;568
Marcin LEWANDOWSKI;KOMITET WYBORCZY NOWA LEWICA;0,13;564
Paweł Rafał RUSIN;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,13;563
Elżbieta Danuta SEDLACZEK;KOMITET WYBORCZY NOWA LEWICA;0,13;563
Sławomir Paweł KUDRYS;KOMITET WYBORCZY POLSKA JEST JEDNA;0,13;561
Paweł Leszek TALAR;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,13;549
Jakub Michał TALENT-DOMINIAK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,13;548
Katarzyna WOJEWODA;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,13;536
Michał Jerzy WOJCIECHOWSKI;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,13;527
Ewa Barbara JASIAK;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,13;527
Małgorzata WITTCHEN;KOMITET WYBORCZY NOWA LEWICA;0,13;515
Karolina Anna KOWALSKA;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,13;514
Renata Lucyna NIZIOŁEK;KOMITET WYBORCZY NOWA LEWICA;0,13;510
Justyna Joanna MADEJ;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,13;510
Małgorzata TOMECKA;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,13;510
Arkadiusz MAJKA;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,13;507
Anna Beata GASTOŁ;KOMITET WYBORCZY POLSKA JEST JEDNA;0,13;507
Urszula KARPAŁA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,13;505
Dominik Sebastian KUREK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,13;504
Irena Maria PILARSKA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,13;501
Dominik SZAJBLER;KOMITET WYBORCZY NOWA LEWICA;0,13;498
Paulina AKSAMIT;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,13;491
Radosław Kamil KOMAR;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,13;491
Sandra LAITL;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,13;487
Andrzej Jerzy KRÓL;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,13;482
Mariusz RATAJCZAK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,13;425
Jolanta Pelagia TROMCZYŃSKA;KOMITET WYBORCZY NOWA LEWICA;0,13;424
Damian Marcin DANIELAK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,13;420
Jerzy SZEBLA;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,13;420
Robert Aleksy CZAJKOWSKI;KOMITET WYBORCZY NOWA LEWICA;0,13;415
Łukasz Patryk OLSZEWSKI;KOMITET WYBORCZY NOWA LEWICA;0,13;407
Antoni Lesław GADZINA;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,13;403
Andrzej BAGIŃSKI;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,13;400
Patryk GÓRSKI;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,12;2021
Mateusz MASŁOWSKI;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,12;961
Małgorzata Wanda TUSIŃSKA;KOMITET WYBORCZY NOWA LEWICA;0,12;946
Witold SZPUR;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,12;926
Ewelina MIGACZ;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,12;926
Joanna Antonina DWORNICKA;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,12;907
Monika Iwona FRENKIEL;KOMITET WYBORCZY NOWA LEWICA;0,12;903
Monika Anna RYBSKA-KORZĘPA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,12;897
Danuta Maria ŚMIAŁEK;KOMITET WYBORCZY NOWA LEWICA;0,12;896
Waldemar Krzysztof JAKUBAS;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,12;887
Aleksandra Agnieszka RUTKOWSKA;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,12;866
Anna Maria GWIZDALSKA;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,12;849
Violetta Lilianna MACKIEWICZ-SASIAK;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,12;846
Alicja Anna URBAŃSKA;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,12;845
Mirosław Stanisław ZAREMBA;KOMITET WYBORCZY POLSKA JEST JEDNA;0,12;837
Dariusz Krzysztof BUKOWSKI;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,12;834
Hubert Karol SADAJ;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,12;823
Krystyna RUSIN;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,12;820
Lucyna Teresa KŁODA;KOMITET WYBORCZY POLSKA JEST JEDNA;0,12;803
Grażyna SZARAMA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,12;799
Karolina DEREŃ;KOMITET WYBORCZY NOWA LEWICA;0,12;795
Adriana Teresa CERKOWSKA-MARKIEWICZ;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,12;794
Weronika WOLAŃSKA;KOMITET WYBORCZY POLSKA JEST JEDNA;0,12;790
Piotr Sławomir BRUC;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,12;790
Marta Maria BIEŃKOWSKA;KOMITET WYBORCZY POLSKA JEST JEDNA;0,12;784
Paweł SIDOR;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,12;774
Barbara KOT;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,12;773
Urszula Beata KAPROŃ;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,12;768
Maria Bożena ANCIPIUK;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,12;761
Wioleta Teresa LORYŚ;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,12;758
Agnieszka SZCZYGIELSKA;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,12;755
Sławomir Andrzej CHMIEL;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,12;754
Małgorzata RYBAKOWSKA;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,12;751
Magda SMYK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,12;746
Aleksandra ROKICKA;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,12;744
Arkadiusz Stanisław BŁOCHOWIAK;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,12;741
Piotr DERUŚ;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,12;735
Anna MARKOWSKA;KOMITET WYBORCZY POLSKA JEST JEDNA;0,12;727
Iwona Monika KUCHTA;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,12;723
Anna Magdalena WIERZCHOWSKA;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,12;678
Mateusz Jerzy PODSADNY;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,12;672
Bartłomiej BUCHOWIECKI;KOMITET WYBORCZY POLSKA JEST JEDNA;0,12;665
Bożena UZIĘBŁO;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,12;660
Justyna ZEMBROWSKA;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,12;658
Tomasz Edward DOROSZ;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,12;656
Zbigniew ZDUNIAK;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,12;656
Krzysztof Antoni KŁOS;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,12;653
Anna ŚLEDZIŃSKA-BĘDKOWSKA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,12;653
Andrzej ROSOŁOWSKI;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,12;649
Bernadeta Cecylia BISKUP;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,12;647
Jolanta Wiktoria TUCHARZ-SABLIK;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,12;646
Artur Piotr KOMOTER;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,12;644
Waldemar Franciszek MATYSIAK;KOMITET WYBORCZY NOWA LEWICA;0,12;642
Mateusz WRÓBLEWSKI;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,12;642
Mariusz Piotr SKIBA;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,12;634
Igor KAŁCZYŃSKI;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,12;634
Karol HIBNER;KOMITET WYBORCZY NOWA LEWICA;0,12;631
Małgorzata Krystyna GRONIEWSKA;KOMITET WYBORCZY NOWA LEWICA;0,12;629
Andrzej Stanisław BARON;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,12;629
Violetta SKORUPIŃSKA;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,12;628
Beata Jolanta DRZYMAŁA-KUBINIOK;KOMITET WYBORCZY POLSKA JEST JEDNA;0,12;627
Adam Andrzej KOPER;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,12;625
Sebastian Piotr PODLEJSKI;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,12;624
Julia PAPAJ;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,12;621
Kazimiera Janina JANISZEWSKA;KOMITET WYBORCZY NOWA LEWICA;0,12;621
Joanna Izabela SKIBIŃSKA;KOMITET WYBORCZY NOWA LEWICA;0,12;619
Michał ŁUKASZEWSKI;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,12;617
Sławomir WOŹNIAK;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,12;615
Ewa Maria PASZYŃSKA;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,12;614
Agnieszka JANUCHOWSKA;KOMITET WYBORCZY NOWA LEWICA;0,12;608
Piotr Jan SZYMAŃSKI;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,12;605
Justyna LECH;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,12;603
Damian Karol HAŁABURA;KOMITET WYBORCZY NOWA LEWICA;0,12;602
Anna Maria FETTAS-PAWELEC;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,12;599
Wojciech Jan RAJCHEL;KOMITET WYBORCZY NOWA LEWICA;0,12;593
Marcin Karol KRASOWSKI;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,12;591
Danuta GAJLEWICZ;KOMITET WYBORCZY NOWA LEWICA;0,12;580
Katarzyna Elżbieta SŁAWSKA;KOMITET WYBORCZY NOWA LEWICA;0,12;579
Tomasz Wojciech ANTONIUK;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,12;569
Ewa Maria ŻUREK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,12;561
Marika WALEWSKA;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,12;560
Lechosław Marek ŚWIERCZYŃSKI;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,12;552
Arkadiusz Ryszard BĄK;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,12;552
Bogusław Jan KAJZER;KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE;0,12;552
Artur Stanisław DUDEK;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,12;549
Andrzej Adam KARGUL;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,12;544
Marcin MRÓZ;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,12;541
Anna ADAMOWICZ;KOMITET WYBORCZY POLSKA JEST JEDNA;0,12;540
Krzysztof Serafin SITARSKI;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ;0,12;537
Edyta Małgorzata SWEKLEJ;KOMITET WYBORCZY POLSKA JEST JEDNA;0,12;535
Marianna Teresa KURCZAB;KOMITET WYBORCZY POLSKA JEST JEDNA;0,12;534
Kamila Beata ŚCIBOR;KOMITET WYBORCZY NOWA LEWICA;0,12;533
Monika Andżelika LISOWSKA;KOMITET WYBORCZY NOWA LEWICA;0,12;531
Klaudia ADAMKIEWICZ;KOMITET WYBORCZY NOWA LEWICA;0,12;530
Alicja Barbara BALCERAK;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,12;529
Żaneta DĄBROWSKA;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,12;528
Filip Tomasz KOWALCZYK;KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI;0,12;522
Lucjan Maciej ZAJĄC;KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ;0,12;521
Małgorzata KULAWIAK;KOMITET WYBORCZY BEZPARTYJNI SAMORZĄDOWCY;0,12;520
